"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"74","The refugee crisis gripping Asia is make-or-break for Indian leadership - CNBC https://t.co/ggHl4kg91r",FALSE,0,NA,2017-09-22 01:06:06,FALSE,NA,"911033831167287298",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","syalimadotcom",0,FALSE,FALSE,NA,NA,"Indonesia","en","http://pbs.twimg.com/profile_images/672231107966799873/U3l23Q3f_normal.jpg"
"75","RT @yashar: Just found out that @KBHOME CEO Jeffrey Mezger has hired famous crisis management expert Mike Sitrick. https://t.co/O4js7iIXgb",FALSE,0,NA,2017-09-22 01:06:06,FALSE,NA,"911033831037300736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ResignNowDJT",45,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/910740404177444864/Na1OcuzO_normal.jpg"
"76","@eternaIrose this reminds me of my ""do sea urchins have feelings"" crisis",FALSE,0,"eternaIrose",2017-09-22 01:06:05,FALSE,"911033073428508672","911033827602128901","893022551173103616","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spookyhuns",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/910988348428349441/K7e8XA7Q_normal.jpg"
"77","RT @mikandynothem: âœ”RETWEETâœ” if you are PROUD of President Trump! He has conducted himself with class and poise throughout Texas crisis. Exâ€¦",FALSE,0,NA,2017-09-22 01:06:04,FALSE,NA,"911033824825487361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChowCd",2158,TRUE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/905998545769005058/9qQPKmWF_normal.jpg"
"78","RT @NatCounterPunch: Single Payer is not only feasible, it's the least expensive, most straightforward solution to our heath care crisis. hâ€¦",FALSE,0,NA,2017-09-22 01:06:04,FALSE,NA,"911033824724815872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MissGayle55",127,TRUE,FALSE,NA,NA,"Lexinton Ky","en","http://pbs.twimg.com/profile_images/527122122649264128/umE360RS_normal.jpeg"
"79","Shelters like @ourplacesociety are turning away around 20 people a night when it's not even winter. #YYJ https://t.co/tzrkDLfdEC",FALSE,0,NA,2017-09-22 01:06:01,FALSE,NA,"911033809851777024",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","MegaphoneMag",0,FALSE,FALSE,NA,NA,"Vancouver & Victoria, BC","en","http://pbs.twimg.com/profile_images/587701739899367424/Rm_XlqI5_normal.jpg"
"80","Flint water crisis blamed for lower fertility rates, increased fetal death rates #FlintWaterCrisis #vital media  https://t.co/ywHsRbNKrS",FALSE,0,NA,2017-09-22 01:06:00,FALSE,NA,"911033808060846081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheVitalPortal",0,FALSE,FALSE,NA,NA,"Waycross , GA","en","http://pbs.twimg.com/profile_images/482187332226121728/HnVOYABw_normal.jpeg"
"81","RT @LouDobbs: SEC was hacked in 2016-We Have a Cyber Crisis and Doing Nothing! https://t.co/1eoLmwtjZ9 via @WSJ #MAGA @realDonaldTrump #Truâ€¦",FALSE,0,NA,2017-09-22 01:05:58,FALSE,NA,"911033797621239810",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Warrior4Victory",679,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/842253740757422081/sahxZ_K7_normal.jpg"
"82","RT @benwikler: Graham-Cassidy is the ACA repeal equiv of the Iraq war. Sold on lies in response to a manufactured crisis, destined to causeâ€¦",FALSE,0,NA,2017-09-22 01:05:57,FALSE,NA,"911033796308488192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mattrussell_PhD",1480,TRUE,FALSE,NA,NA,"Knoxville, TN, USA","en","http://pbs.twimg.com/profile_images/894268511484129280/-jAxpuNt_normal.jpg"
"83","RT @BearUNLV: With many people having character crisis with #MvCi, I always go back and watch @CoreAGaming's video for guidance.
https://t.â€¦",FALSE,0,NA,2017-09-22 01:05:57,FALSE,NA,"911033792726519809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ConvictedofFun",6,TRUE,FALSE,NA,NA,"Miami, FL","en","http://pbs.twimg.com/profile_images/873969886900494336/MYfW6nsF_normal.jpg"
"84","RT @DineshDSouza: Out of the 19C crisis of Marxism came two murderous forms of socialism: Leninist Bolshevism and Mussolini's Fascism httpsâ€¦",FALSE,0,NA,2017-09-22 01:05:53,FALSE,NA,"911033779929571328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1AmericanWoman",453,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/2616827718/degiwr2nu5eovsgqsf2g_normal.jpeg"
"85","RT @twelveoclocke: anyone who watches Chopped knows our healthcare system is in a crisis, every 3rd chef is like ""i'm here to win money forâ€¦",FALSE,0,NA,2017-09-22 01:05:52,FALSE,NA,"911033772321128448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","insouciantili",7499,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/907862991579881472/TlVgg3gQ_normal.jpg"
"86","RT @TheAtlantic: Southeast Asia's Rohingya refugee crisis reaches a terrible peak, via @TheAtlPhoto: https://t.co/ctnqJnk8KR https://t.co/jâ€¦",FALSE,0,NA,2017-09-22 01:05:51,FALSE,NA,"911033769758461953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","europeanUnity",29,TRUE,FALSE,NA,NA,"WE LIVE IN FISCAL TIMES","en","http://pbs.twimg.com/profile_images/857017972061200385/Xcc6940W_normal.jpg"
"87","RT @theIRC: Half a million people in Yemen had cholera in 2017. That's the worst outbreak ever recorded in a single year. https://t.co/SoYGâ€¦",FALSE,0,NA,2017-09-22 01:05:48,FALSE,NA,"911033755057389568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LuvLibertyPeace",2,TRUE,FALSE,NA,NA,"Liberty Nomad","en","http://pbs.twimg.com/profile_images/905653295246491650/bknvyskF_normal.jpg"
"88","RT @bouckap: Please follow @hrw's new #Burma #Rohingya blog 4 daily updates, field reports on continuing crisis. https://t.co/tBJMdHMuOk",FALSE,0,NA,2017-09-22 01:05:47,FALSE,NA,"911033751790080000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AinsleyGoh",4,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/830717036019871745/701NZECa_normal.jpg"
"89","RT @TimMurphy104: @realDonaldTrump What is the US going to do about the adamantium weapons crisis in Wakanda?",FALSE,0,NA,2017-09-22 01:05:42,FALSE,NA,"911033732827623425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bobmobley1",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/717684289597542400/0Kwj9QY-_normal.jpg"
"90","RT @UltraSuristic_: This is a good omen. Real Madrid won 2 UCLs + 1 La Liga title after the last time Barca's @Sport_en mentioned a 'crisisâ€¦",FALSE,0,NA,2017-09-22 01:05:41,FALSE,NA,"911033727228116992",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","mandip_kafle",22,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/875919331837726720/Njp_c6Gc_normal.jpg"
"91","RT @verainstitute: Colorado just outlawed jail for people in a psychiatric crisis, but plenty of states still do it: https://t.co/65A6cipl8â€¦",FALSE,0,NA,2017-09-22 01:05:39,FALSE,NA,"911033719925899264",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cynchazen",25,TRUE,FALSE,NA,NA,"Bergen County, NJ","en","http://pbs.twimg.com/profile_images/678391451131056130/9UKfuVA0_normal.jpg"
"92","RT @twelveoclocke: anyone who watches Chopped knows our healthcare system is in a crisis, every 3rd chef is like ""i'm here to win money forâ€¦",FALSE,0,NA,2017-09-22 01:05:38,FALSE,NA,"911033713235857408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vhpadilla",7499,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/481245500796985345/-fhXpOnc_normal.jpeg"
"93","@tlindsey2006 @charliekirk11 I'm still beyond angry after I heard the creep who said ""a crisis is a terrible thingâ€¦ https://t.co/u4YRzfJeQm",FALSE,0,"tlindsey2006",2017-09-22 01:05:37,TRUE,"911032092796096517","911033712715890689","32714308","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Maganyg56",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/909544490918203392/p3uDxWR1_normal.jpg"
"94","BBCNEWS 6:04pm NORTH KOREA CRISIS. Trump announces new US sanctions on Nonh Korea
NORTH KOREA CRISIS. Trump signs executive order for...",FALSE,0,NA,2017-09-22 01:05:37,FALSE,NA,"911033710207672320",NA,"<a href=""https://archive.org/tv"" rel=""nofollow"">tvThirdEyeB</a>","tvThirdEyeB",0,FALSE,FALSE,NA,NA,"San Francisco, CA","en","http://pbs.twimg.com/profile_images/910606884565950464/P-E5U0ei_normal.jpg"
"95","RT @mattdpearce: After Flint's water was poisoned in 2014, fertility decreased 12% among women and fetal death rates increased 58%. https:/â€¦",FALSE,0,NA,2017-09-22 01:05:36,FALSE,NA,"911033707967983617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robertmentzer",1800,TRUE,FALSE,NA,NA,"Wausau, Wis.","en","http://pbs.twimg.com/profile_images/795951824826155008/PVfBiE3j_normal.jpg"
"96","RT @Iam_BrookeSmith: 1) Text 741741 when feeling depressed / suicidal + crisis worker will text U back immediately + continue to text withâ€¦",FALSE,0,NA,2017-09-22 01:05:34,FALSE,NA,"911033699101114368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","siouxxsie17",38,TRUE,FALSE,NA,NA,"Somewhere in between","en","http://pbs.twimg.com/profile_images/909185833311264768/F1mdGH0b_normal.jpg"
"97","RT @QueerDSA: same. no single crisis radicalized me, just the indescribable day-to-day of life in poverty/scarcity &amp; constant inability toâ€¦",FALSE,0,NA,2017-09-22 01:05:33,FALSE,NA,"911033693824847873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sappo7",33,TRUE,FALSE,NA,NA,"bearded potato","en","http://pbs.twimg.com/profile_images/501578936975777792/E9A3-IN8_normal.jpeg"
"98","RT @KimletGordon: Trump doesn't deserve to kiss the feet of Mexico  the. People are a true role model for humanity in crisis",FALSE,0,NA,2017-09-22 01:05:33,FALSE,NA,"911033693279571971",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wan_rui9",5021,TRUE,FALSE,NA,NA,"
","en","http://pbs.twimg.com/profile_images/818868802377158657/FAAGw8W6_normal.jpg"
"99","Posted an article on my blogã€ŽNORTH KOREAN CRISIS: DANGER OF ACCIDENTAL CLASHã€  
https://t.co/CTZvDIpIKV
#Japan #China #DPRK #USA",FALSE,0,NA,2017-09-22 01:05:33,FALSE,NA,"911033692985815040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Intrepid2011",0,FALSE,FALSE,NA,NA,"Shizuoka, Japan","en","http://pbs.twimg.com/profile_images/1305249271/SOLAR___WIND_normal.jpg"
"100","RT @lscapeisaverb: Learning from Flint, Thinking of Houston
https://t.co/IQp9bjxrDE
https://t.co/gwsnRBieVo",FALSE,0,NA,2017-09-22 01:05:32,FALSE,NA,"911033691790626817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_C1TYofFL1NT__",1,TRUE,FALSE,NA,NA,"Flint, MI","en","http://pbs.twimg.com/profile_images/899888105670361088/KAraPeXF_normal.jpg"
"101","RT @SkyNewsAust: Sky News reporter @mattcunningham has won the @walkleys #OurWatchAward for Best News Coverage for his report 'The crisis nâ€¦",FALSE,0,NA,2017-09-22 01:05:31,FALSE,NA,"911033684555214848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MLoParis",4,TRUE,FALSE,NA,NA,"Australia","en","http://pbs.twimg.com/profile_images/2245564471/thumbnailCAW2X4ZN_normal.jpg"
"102","realDonaldTrump nothing Flint water crisis blamed for lower fertility rates, increased fetal death rates - CBS News https://t.co/opk5EMgnIP",FALSE,0,NA,2017-09-22 01:05:26,FALSE,NA,"911033665609654273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SumerSloan",0,FALSE,FALSE,NA,NA,"Pasadena California","en","http://pbs.twimg.com/profile_images/788065887160897537/Fot8mVQ2_normal.jpg"
"103","RT @KimletGordon: Trump doesn't deserve to kiss the feet of Mexico  the. People are a true role model for humanity in crisis",FALSE,0,NA,2017-09-22 01:05:24,FALSE,NA,"911033655568535553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juanf604",5021,TRUE,FALSE,NA,NA,"Manhattan, NY","en","http://pbs.twimg.com/profile_images/772837019043192832/eF72fkB__normal.jpg"
"104","Now the sleeper cell is out of the WH...

It is nice not hearing about another POTUS golf trip during a national crisis.

@EmfingerSScout",FALSE,1,NA,2017-09-22 01:05:24,FALSE,NA,"911033655174340608",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Examiner2132",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/904659584215912452/pFngDJOv_normal.jpg"
"105","In his address at the U.N., Trump made no mention of the crisis that has sent more than 400,000 Rohingya Muslims flâ€¦ https://t.co/bf3bZ9uOjf",FALSE,1,NA,2017-09-22 01:05:23,TRUE,NA,"911033651990630400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Evan_Rosenfeld",0,FALSE,FALSE,NA,NA,"erosenfeld@12news.com","en","http://pbs.twimg.com/profile_images/880862025676722177/td-_mz-Q_normal.jpg"
